data_file,algorithm,sample_size,train_test,subject,accuracy,precision,recall,order
amount_1,c5.0,30,testing,1-59,0.93,0.9714285714285714,0.9268253968253968,Random
amount_1,c5.0,30,testing,1-61,0.81,0.833968253968254,0.84,Random
amount_1,c5.0,30,testing,1-62,0.89,0.8946428571428571,0.9097222222222222,Random
amount_1,c5.0,30,testing,1-64,0.98,1,0.9708333333333333,Random
amount_1,c5.0,30,testing,1-65,0.9,0.9597222222222221,0.9029761904761904,Random
amount_1,c5.0,30,testing,1-66,0.9400000000000001,0.969047619047619,0.9323809523809524,Random
amount_1,c5.0,30,testing,1-67,0.97,0.93,1,Random
amount_1,c5.0,30,testing,1-68,0.96,0.9583333333333333,0.9666666666666667,Random
amount_1,c5.0,30,testing,1-69,0.98,1,0.9714285714285714,Random
amount_1,c5.0,30,testing,1-70,0.85,0.8738095238095237,0.845,Random
amount_1,c5.0,30,testing,1-71,0.96,0.9589285714285714,0.9833333333333333,Random
amount_1,c5.0,30,testing,1-72,0.9,0.8814285714285715,0.905,Random
amount_1,c5.0,30,testing,1-73,0.8300000000000001,0.8133333333333334,0.8966666666666667,Random
amount_1,c5.0,30,testing,1-74,0.9,0.8814285714285715,0.9333333333333333,Random
amount_1,c5.0,30,training,1-10,0.9838709677419355,1,0.9722222222222221,Random
amount_1,c5.0,30,training,1-11,0.9806451612903226,0.9874999999999999,0.9874999999999999,Random
amount_1,c5.0,30,training,1-13,0.9967741935483871,1,0.995,Random
amount_1,c5.0,30,training,1-14,0.9967741935483871,1,0.9954545454545455,Random
amount_1,c5.0,30,training,1-15,1,1,1,Random
amount_1,c5.0,30,training,1-16,0.9645161290322581,0.9652605459057074,0.996,Random
amount_1,c5.0,30,training,1-18,0.9290322580645162,0.9759868421052632,0.8999999999999998,Random
amount_1,c5.0,30,training,1-19,0.9967741935483871,0.9947368421052631,1,Random
amount_1,c5.0,30,training,1-20,0.9451612903225807,0.9582832080200503,0.9526315789473684,Random
amount_1,c5.0,30,training,1-21,0.8483870967741937,0.8442396313364056,1,Random
amount_1,c5.0,30,training,1-22,0.9967741935483871,1,0.995,Random
amount_1,c5.0,30,training,1-23,0.9774193548387097,0.9807692307692308,0.9904761904761904,Random
amount_1,c5.0,30,training,1-24,0.967741935483871,0.995,0.955,Random
amount_1,c5.0,30,training,1-25,0.9806451612903226,0.9839181286549707,0.9823529411764707,Random
amount_1,c5.0,30,training,1-26,0.9903225806451613,1,0.9842105263157896,Random
amount_1,c5.0,30,training,1-29,0.9838709677419355,0.9780357757137943,0.9941176470588236,Random
amount_1,c5.0,30,training,1-30,0.9806451612903226,0.9839743589743589,0.9916666666666666,Random
amount_1,c5.0,30,training,1-31,0.9774193548387097,1,0.9666666666666667,Random
amount_1,c5.0,30,training,1-32,0.9806451612903226,0.970220588235294,0.99375,Random
amount_1,c5.0,30,training,1-37,0.9933333333333333,0.9944444444444444,0.9944444444444444,Random
amount_1,c5.0,30,training,1-38,0.9645161290322581,0.9528985507246379,1,Random
amount_1,c5.0,30,training,1-40,0.967741935483871,0.9876666666666666,0.9708333333333332,Random
amount_1,c5.0,30,training,1-41,1,1,1,Random
amount_1,c5.0,30,training,1-42,0.9870967741935484,0.9941176470588236,0.98125,Random
amount_1,c5.0,30,training,1-44,1,1,1,Random
amount_1,c5.0,30,training,1-45,0.9903225806451613,1,0.985,Random
amount_1,c5.0,30,training,1-46,0.9967741935483871,0.9944444444444445,1,Random
amount_1,c5.0,30,training,1-47,0.9612903225806452,0.9782444005270093,0.9695652173913045,Random
amount_1,c5.0,30,training,1-48,0.9806451612903226,0.9952380952380953,0.975,Random
amount_1,c5.0,30,training,1-50,0.9935483870967742,0.9958333333333333,0.9956521739130435,Random
amount_1,c5.0,30,training,1-51,0.9838709677419355,1,0.9736842105263159,Random
amount_1,c5.0,30,training,1-52,0.9774193548387097,0.9888888888888889,0.9705882352941175,Random
amount_1,c5.0,30,training,1-53,1,1,1,Random
amount_1,c5.0,30,training,1-55,0.9633333333333334,0.9625730994152046,0.9777777777777776,Random
amount_1,c5.0,30,training,1-56,0.9516129032258065,0.9608632478632478,0.9791666666666666,Random
amount_1,c5.0,30,training,1-58,0.9800000000000002,0.992,0.9833333333333332,Random
amount_1,c5.0,30,training,1-59,0.9967741935483871,1,0.995,Random
amount_1,c5.0,30,training,1-61,0.9566666666666666,0.9795238095238095,0.9333333333333333,Random
amount_1,c5.0,30,training,1-62,0.9903225806451613,0.9944444444444445,0.9888888888888888,Random
amount_1,c5.0,30,training,1-64,0.9967741935483871,0.995,1,Random
amount_1,c5.0,30,training,1-65,1,1,1,Random
amount_1,c5.0,30,training,1-66,0.9806451612903226,0.9770833333333335,0.9882352941176471,Random
amount_1,c5.0,30,training,1-67,0.9774193548387097,0.9416666666666669,1,Random
amount_1,c5.0,30,training,1-68,0.9870967741935484,0.9733333333333332,1,Random
amount_1,c5.0,30,training,1-69,0.9806451612903226,1,0.9684210526315792,Random
amount_1,c5.0,30,training,1-70,0.967741935483871,0.9417892156862746,1,Random
amount_1,c5.0,30,training,1-71,1,1,1,Random
amount_1,c5.0,30,training,1-72,0.9903225806451613,0.98125,1,Random
amount_1,c5.0,30,training,1-73,0.9233333333333332,0.8920669934640524,0.9666666666666666,Random
amount_1,c5.0,30,training,1-74,0.9322580645161291,0.873377684407096,1,Random
amount_1,glm,15,testing,1-10,0.85,0.8042063492063491,0.9833333333333333,Random
amount_1,glm,15,testing,1-11,0.89,0.9089506172839507,0.9482142857142857,Random
amount_1,glm,15,testing,1-13,0.78,0.8589285714285714,0.8517857142857141,Random
amount_1,glm,15,testing,1-14,0.88,0.9722222222222222,0.871031746031746,Random
amount_1,glm,15,testing,1-15,0.87,0.8845238095238095,0.9114285714285714,Random
amount_1,glm,15,testing,1-16,0.85,0.8941358024691358,0.9117063492063492,Random
amount_1,glm,15,testing,1-18,0.73,0.7707142857142857,0.7811904761904761,Random
amount_1,glm,15,testing,1-19,0.9,0.9087698412698412,0.93,Random
amount_1,glm,15,testing,1-20,0.79,0.875,0.7876190476190476,Random
amount_1,glm,15,testing,1-21,0.72,0.8547619047619048,0.789484126984127,Random
amount_1,glm,15,testing,1-22,0.8400000000000001,0.9032142857142857,0.8194047619047617,Random
amount_1,glm,15,testing,1-23,0.86,0.9383333333333334,0.8589682539682539,Random
amount_1,glm,15,testing,1-24,0.81,0.8527777777777777,0.8539682539682539,Random
amount_1,glm,15,testing,1-25,0.73,0.7398809523809523,0.7347619047619047,Random
amount_1,glm,15,testing,1-26,0.81,0.8125,0.8488095238095237,Random
amount_1,glm,15,testing,1-29,0.78,0.7611904761904761,0.875,Random
amount_1,glm,15,testing,1-30,0.8200000000000001,0.86875,0.8826587301587302,Random
amount_1,glm,15,testing,1-31,0.73,0.8009126984126984,0.8087301587301586,Random
amount_1,glm,15,testing,1-32,0.9,0.9384920634920635,0.9075,Random
amount_1,glm,15,testing,1-37,0.8,0.7753968253968254,0.9049999999999999,Random
amount_1,glm,15,testing,1-38,0.87,0.9398148148148148,0.8857142857142857,Random
amount_1,glm,15,testing,1-40,0.87,0.9270833333333334,0.8858333333333334,Random
amount_1,glm,15,testing,1-41,0.92,0.9765432098765432,0.9180555555555556,Random
amount_1,glm,15,testing,1-42,0.8300000000000001,0.8473015873015872,0.8649999999999999,Random
amount_1,glm,15,testing,1-44,0.88,0.9029761904761904,0.9303571428571428,Random
amount_1,glm,15,testing,1-45,0.78,0.8216666666666667,0.782579365079365,Random
amount_1,glm,15,testing,1-46,0.88,0.899047619047619,0.9204761904761904,Random
amount_1,glm,15,testing,1-47,0.81,0.9197530864197531,0.8327380952380952,Random
amount_1,glm,15,testing,1-48,0.78,0.911547619047619,0.7672619047619048,Random
amount_1,glm,15,testing,1-50,0.77,0.8372222222222221,0.850595238095238,Random
amount_1,glm,15,testing,1-51,0.8400000000000001,0.8845238095238095,0.8760317460317459,Random
amount_1,glm,15,testing,1-52,0.79,0.785,0.855,Random
amount_1,glm,15,testing,1-53,0.9400000000000001,0.9861111111111112,0.9358333333333333,Random
amount_1,glm,15,testing,1-55,0.8,0.7955952380952381,0.8875,Random
amount_1,glm,15,testing,1-56,0.7,0.8170138888888889,0.7683333333333334,Random
amount_1,glm,15,testing,1-58,0.87,0.9626543209876544,0.8859920634920635,Random
amount_1,glm,15,testing,1-59,0.8,0.8196428571428571,0.8638095238095238,Random
amount_1,glm,15,testing,1-61,0.74,0.8085714285714286,0.7686904761904761,Random
amount_1,glm,15,testing,1-62,0.87,0.8486507936507937,0.949047619047619,Random
amount_1,glm,15,testing,1-64,0.85,0.866547619047619,0.8835714285714285,Random
amount_1,glm,15,testing,1-65,0.75,0.8589285714285714,0.7327380952380952,Random
amount_1,glm,15,testing,1-66,0.81,0.7746031746031745,0.8916666666666666,Random
amount_1,glm,15,testing,1-67,0.81,0.6283333333333333,0.7133333333333333,Random
amount_1,glm,15,testing,1-68,0.83,0.754047619047619,0.8633333333333333,Random
amount_1,glm,15,testing,1-69,0.74,0.7533333333333333,0.7892857142857141,Random
amount_1,glm,15,testing,1-70,0.71,0.6932142857142857,0.7216666666666667,Random
amount_1,glm,15,testing,1-71,0.8200000000000001,0.8151587301587302,0.8847619047619047,Random
amount_1,glm,15,testing,1-72,0.87,0.8466666666666666,0.9541666666666666,Random
amount_1,glm,15,testing,1-73,0.79,0.7384920634920636,0.8740476190476191,Random
amount_1,glm,15,testing,1-74,0.75,0.5740740740740741,0.6466666666666667,Random
amount_1,glm,15,training,1-10,1,1,1,Random
amount_1,glm,15,training,1-11,1,1,1,Random
amount_1,glm,15,training,1-13,0.9875,1,0.98,Random
amount_1,glm,15,training,1-14,1,1,1,Random
amount_1,glm,15,training,1-15,1,1,1,Random
amount_1,glm,15,training,1-16,1,1,1,Random
amount_1,glm,15,training,1-18,0.975,0.9875,0.9666666666666667,Random
amount_1,glm,15,training,1-19,1,1,1,Random
amount_1,glm,15,training,1-20,1,1,1,Random
amount_1,glm,15,training,1-21,0.9125,0.9522644022644022,0.9333333333333333,Random
amount_1,glm,15,training,1-22,1,1,1,Random
amount_1,glm,15,training,1-23,1,1,1,Random
amount_1,glm,15,training,1-24,1,1,1,Random
amount_1,glm,15,training,1-25,1,1,1,Random
amount_1,glm,15,training,1-26,1,1,1,Random
amount_1,glm,15,training,1-29,1,1,1,Random
amount_1,glm,15,training,1-30,1,1,1,Random
amount_1,glm,15,training,1-31,0.98125,0.9909090909090909,0.9818181818181818,Random
amount_1,glm,15,training,1-32,1,1,1,Random
amount_1,glm,15,training,1-37,1,1,1,Random
amount_1,glm,15,training,1-38,0.98125,1,0.9727272727272727,Random
amount_1,glm,15,training,1-40,1,1,1,Random
amount_1,glm,15,training,1-41,1,1,1,Random
amount_1,glm,15,training,1-42,1,1,1,Random
amount_1,glm,15,training,1-44,1,1,1,Random
amount_1,glm,15,training,1-45,1,1,1,Random
amount_1,glm,15,training,1-46,1,1,1,Random
amount_1,glm,15,training,1-47,1,1,1,Random
amount_1,glm,15,training,1-48,1,1,1,Random
amount_1,glm,15,training,1-50,1,1,1,Random
amount_1,glm,15,training,1-51,1,1,1,Random
amount_1,glm,15,training,1-52,1,1,1,Random
amount_1,glm,15,training,1-53,1,1,1,Random
amount_1,glm,15,training,1-55,1,1,1,Random
amount_1,glm,15,training,1-56,1,1,1,Random
amount_1,glm,15,training,1-58,1,1,1,Random
amount_1,glm,15,training,1-59,0.99375,1,0.99,Random
amount_1,glm,15,training,1-61,0.9875,0.98,1,Random
amount_1,glm,15,training,1-62,1,1,1,Random
amount_1,glm,15,training,1-64,1,1,1,Random
amount_1,glm,15,training,1-65,1,1,1,Random
amount_1,glm,15,training,1-66,1,1,1,Random
amount_1,glm,15,training,1-67,0.98125,0.98,0.9666666666666667,Random
amount_1,glm,15,training,1-68,1,1,1,Random
amount_1,glm,15,training,1-69,1,1,1,Random
amount_1,glm,15,training,1-70,0.99375,0.9888888888888889,1,Random
amount_1,glm,15,training,1-71,1,1,1,Random
amount_1,glm,15,training,1-72,1,1,1,Random
amount_1,glm,15,training,1-73,0.98125,0.9777777777777779,0.9875,Random
amount_1,glm,15,training,1-74,0.9875,0.9777777777777779,1,Random
amount_1,glm,20,testing,1-10,0.8,0.8053571428571428,0.9285714285714285,Random
amount_1,glm,20,testing,1-11,0.92,0.9407142857142857,0.946031746031746,Random
amount_1,glm,20,testing,1-13,0.91,0.9475,0.9246031746031746,Random
amount_1,glm,20,testing,1-14,0.89,0.9402777777777778,0.9154761904761904,Random
amount_1,glm,20,testing,1-15,0.89,0.9198809523809524,0.9025,Random
amount_1,glm,20,testing,1-16,0.87,0.9489285714285713,0.8867063492063492,Random
amount_1,glm,20,testing,1-18,0.72,0.7285714285714285,0.8271428571428571,Random
amount_1,glm,20,testing,1-19,0.87,0.8597619047619047,0.9714285714285714,Random
amount_1,glm,20,testing,1-20,0.81,0.8061904761904763,0.938095238095238,Random
amount_1,glm,20,testing,1-21,0.69,0.8813492063492062,0.7281349206349207,Random
amount_1,glm,20,testing,1-22,0.93,0.932142857142857,0.975,Random
amount_1,glm,20,testing,1-23,0.87,0.9457142857142857,0.8536507936507935,Random
amount_1,glm,20,testing,1-24,0.85,0.8653571428571429,0.9032142857142857,Random
amount_1,glm,20,testing,1-25,0.79,0.8117857142857143,0.8180952380952381,Random
amount_1,glm,20,testing,1-26,0.8200000000000001,0.8273809523809523,0.8941666666666666,Random
amount_1,glm,20,testing,1-29,0.85,0.861904761904762,0.8964285714285714,Random
amount_1,glm,20,testing,1-30,0.8300000000000001,0.9416666666666667,0.8561507936507937,Random
amount_1,glm,20,testing,1-31,0.85,0.8662698412698413,0.9264285714285714,Random
amount_1,glm,20,testing,1-32,0.85,0.8364285714285714,0.8966666666666667,Random
amount_1,glm,20,testing,1-37,0.8300000000000001,0.8964285714285714,0.8264285714285713,Random
amount_1,glm,20,testing,1-38,0.8200000000000001,0.8946428571428572,0.8478571428571428,Random
amount_1,glm,20,testing,1-40,0.92,0.973015873015873,0.9302777777777778,Random
amount_1,glm,20,testing,1-41,0.91,1,0.9000000000000001,Random
amount_1,glm,20,testing,1-42,0.9,0.9466666666666667,0.8266666666666667,Random
amount_1,glm,20,testing,1-44,0.9400000000000001,0.9575,0.9714285714285714,Random
amount_1,glm,20,testing,1-45,0.89,0.9144444444444444,0.9214285714285713,Random
amount_1,glm,20,testing,1-46,0.91,0.8657142857142857,1,Random
amount_1,glm,20,testing,1-47,0.8,0.8664682539682539,0.8716269841269841,Random
amount_1,glm,20,testing,1-48,0.81,0.8636904761904761,0.8666666666666665,Random
amount_1,glm,20,testing,1-50,0.8,0.8773809523809524,0.8702380952380951,Random
amount_1,glm,20,testing,1-51,0.85,0.8515873015873016,0.9383333333333334,Random
amount_1,glm,20,testing,1-52,0.79,0.8183333333333334,0.8382142857142856,Random
amount_1,glm,20,testing,1-53,0.93,0.9708333333333333,0.9375,Random
amount_1,glm,20,testing,1-55,0.76,0.8798809523809524,0.6965476190476191,Random
amount_1,glm,20,testing,1-56,0.78,0.8957231040564373,0.814484126984127,Random
amount_1,glm,20,testing,1-58,0.8200000000000001,0.9388888888888889,0.8361111111111111,Random
amount_1,glm,20,testing,1-59,0.83,0.8921031746031746,0.8722619047619047,Random
amount_1,glm,20,testing,1-61,0.76,0.7316666666666667,0.745,Random
amount_1,glm,20,testing,1-62,0.8300000000000001,0.8244047619047618,0.938095238095238,Random
amount_1,glm,20,testing,1-64,0.88,0.9154761904761904,0.9162698412698413,Random
amount_1,glm,20,testing,1-65,0.73,0.7766666666666667,0.8264285714285714,Random
amount_1,glm,20,testing,1-66,0.81,0.8023809523809524,0.8516666666666666,Random
amount_1,glm,20,testing,1-67,0.76,0.73,0.6866666666666666,Random
amount_1,glm,20,testing,1-68,0.91,0.9291666666666667,0.865,Random
amount_1,glm,20,testing,1-69,0.81,0.8257142857142857,0.8548809523809523,Random
amount_1,glm,20,testing,1-70,0.8,0.7738095238095238,0.84,Random
amount_1,glm,20,testing,1-71,0.87,0.8779761904761904,0.9333333333333332,Random
amount_1,glm,20,testing,1-72,0.84,0.8304761904761905,0.8971428571428571,Random
amount_1,glm,20,testing,1-73,0.7,0.6901190476190476,0.7266666666666666,Random
amount_1,glm,20,testing,1-74,0.73,0.7979166666666666,0.6444444444444445,Random
amount_1,glm,20,training,1-10,1,1,1,Random
amount_1,glm,20,training,1-11,1,1,1,Random
amount_1,glm,20,training,1-13,1,1,1,Random
amount_1,glm,20,training,1-14,1,1,1,Random
amount_1,glm,20,training,1-15,1,1,1,Random
amount_1,glm,20,training,1-16,1,1,1,Random
amount_1,glm,20,training,1-18,0.9857142857142857,0.9909090909090909,0.9833333333333333,Random
amount_1,glm,20,training,1-19,1,1,1,Random
amount_1,glm,20,training,1-20,0.9761904761904762,0.9693277310924369,1,Random
amount_1,glm,20,training,1-21,0.9380952380952381,0.9518382352941177,0.96875,Random
amount_1,glm,20,training,1-22,1,1,1,Random
amount_1,glm,20,training,1-23,1,1,1,Random
amount_1,glm,20,training,1-24,1,1,1,Random
amount_1,glm,20,training,1-25,0.9857142857142857,0.9825757575757575,0.9909090909090909,Random
amount_1,glm,20,training,1-26,1,1,1,Random
amount_1,glm,20,training,1-29,0.9952380952380953,1,0.9909090909090909,Random
amount_1,glm,20,training,1-30,1,1,1,Random
amount_1,glm,20,training,1-31,0.9523809523809524,0.9861904761904761,0.942857142857143,Random
amount_1,glm,20,training,1-32,1,1,1,Random
amount_1,glm,20,training,1-37,1,1,1,Random
amount_1,glm,20,training,1-38,0.9571428571428571,0.9706730769230769,0.9666666666666667,Random
amount_1,glm,20,training,1-40,1,1,1,Random
amount_1,glm,20,training,1-41,1,1,1,Random
amount_1,glm,20,training,1-42,1,1,1,Random
amount_1,glm,20,training,1-44,1,1,1,Random
amount_1,glm,20,training,1-45,1,1,1,Random
amount_1,glm,20,training,1-46,1,1,1,Random
amount_1,glm,20,training,1-47,1,1,1,Random
amount_1,glm,20,training,1-48,1,1,1,Random
amount_1,glm,20,training,1-50,0.980952380952381,0.9875,0.9875,Random
amount_1,glm,20,training,1-51,1,1,1,Random
amount_1,glm,20,training,1-52,1,1,1,Random
amount_1,glm,20,training,1-53,1,1,1,Random
amount_1,glm,20,training,1-55,0.95,0.9678321678321677,0.95,Random
amount_1,glm,20,training,1-56,1,1,1,Random
amount_1,glm,20,training,1-58,1,1,1,Random
amount_1,glm,20,training,1-59,0.9666666666666667,0.9795238095238095,0.9692307692307692,Random
amount_1,glm,20,training,1-61,0.98,0.975,0.99,Random
amount_1,glm,20,training,1-62,1,1,1,Random
amount_1,glm,20,training,1-64,1,1,1,Random
amount_1,glm,20,training,1-65,0.9857142857142857,1,0.9785714285714286,Random
amount_1,glm,20,training,1-66,1,1,1,Random
amount_1,glm,20,training,1-67,0.9714285714285715,0.9571428571428571,0.9571428571428571,Random
amount_1,glm,20,training,1-68,1,1,1,Random
amount_1,glm,20,training,1-69,0.9904761904761905,1,0.9846153846153846,Random
amount_1,glm,20,training,1-70,0.9857142857142857,0.9818181818181818,0.99,Random
amount_1,glm,20,training,1-71,1,1,1,Random
amount_1,glm,20,training,1-72,1,1,1,Random
amount_1,glm,20,training,1-73,1,1,1,Random
amount_1,glm,20,training,1-74,0.9904761904761905,0.9888888888888889,0.9888888888888889,Random
amount_1,glm,25,testing,1-10,0.84,0.7954761904761904,0.96,Random
amount_1,glm,25,testing,1-11,0.9,0.9638888888888889,0.9107142857142857,Random
amount_1,glm,25,testing,1-13,0.95,0.9666666666666666,0.9547619047619047,Random
amount_1,glm,25,testing,1-14,0.85,0.8897222222222223,0.919047619047619,Random
amount_1,glm,25,testing,1-15,0.9,0.885,0.9216666666666666,Random
amount_1,glm,25,testing,1-16,0.97,0.9765432098765432,0.9875,Random
amount_1,glm,25,testing,1-18,0.76,0.836547619047619,0.7604761904761904,Random
amount_1,glm,25,testing,1-19,0.9,0.8982539682539682,0.9571428571428571,Random
amount_1,glm,25,testing,1-20,0.89,0.9148809523809524,0.924047619047619,Random
amount_1,glm,25,testing,1-21,0.69,0.8162698412698413,0.771031746031746,Random
amount_1,glm,25,testing,1-22,0.9,0.9311507936507936,0.926984126984127,Random
amount_1,glm,25,testing,1-23,0.9,0.9311507936507936,0.9311507936507936,Random
amount_1,glm,25,testing,1-24,0.85,0.8836111111111111,0.8910714285714285,Random
amount_1,glm,25,testing,1-25,0.79,0.8621428571428571,0.769047619047619,Random
amount_1,glm,25,testing,1-26,0.88,0.8948809523809523,0.9198809523809524,Random
amount_1,glm,25,testing,1-29,0.87,0.8695238095238095,0.9058333333333333,Random
amount_1,glm,25,testing,1-30,0.88,0.9228174603174603,0.9273809523809524,Random
amount_1,glm,25,testing,1-31,0.8300000000000001,0.9157848324514991,0.8519047619047619,Random
amount_1,glm,25,testing,1-32,0.8300000000000001,0.7947619047619047,0.87,Random
amount_1,glm,25,testing,1-37,0.85,0.9258333333333333,0.841190476190476,Random
amount_1,glm,25,testing,1-38,0.89,0.9339285714285714,0.9160714285714285,Random
amount_1,glm,25,testing,1-40,0.89,0.9429012345679012,0.911031746031746,Random
amount_1,glm,25,testing,1-41,0.94,0.98,0.946031746031746,Random
amount_1,glm,25,testing,1-42,0.8,0.8033333333333333,0.79,Random
