"location","participant","stimulus_set","model","error_rate","frequentist_fit","bayesian_fit","log10_bayes_factor"
"UIUC",14,"2","Noisy-I",0.25,0,0,-107.77
"UIUC",14,"2","Noisy-I",0.5,0,0,-53.88
"UIUC",14,"2","Noisy-LO",0.1,0,0,-13.05
"UIUC",14,"2","Noisy-LO",0.25,0,0,-8.23
"UIUC",14,"2","Noisy-LO",0.5,0,0,-4.91
"UIUC",14,"2","Noisy-LO-mix",0.1,0,1,-6.89
"UIUC",14,"2","Noisy-LO-mix",0.25,0,1,-5.25
"UIUC",14,"2","Noisy-LO-mix",0.5,0,1,-2.76
"UIUC",14,"2","Noisy-P",0.1,0,0,-11.45
"UIUC",14,"2","Noisy-P",0.25,0,0,-6.63
"UIUC",14,"2","Noisy-P",0.5,0,0,-3.31
"UIUC",14,"2","Noisy-PI",0.1,0,0,-11.75
"UIUC",14,"2","Noisy-PI",0.25,0,0,-6.93
"UIUC",14,"2","Noisy-PI",0.5,0,0,-3.61
"UIUC",14,"2","Noisy-PI-mix",0.1,0,0,-12.39
"UIUC",14,"2","Noisy-PI-mix",0.25,0,0,-7.89
"UIUC",14,"2","Noisy-PI-mix",0.5,0,0,-4.87
"UIUC",14,"2","Random-LO",NA,0,0,-8.34
"UIUC",14,"2","Random-LOT",NA,0,0,-9.72
"UIUC",14,"3","Noisy-I",0.1,0,0,-173.89
"UIUC",14,"3","Noisy-I",0.25,0,0,-100.44
"UIUC",14,"3","Noisy-I",0.5,0,0,-46.23
"UIUC",14,"3","Noisy-LO",0.1,1,1,4.1
"UIUC",14,"3","Noisy-LO",0.25,1,1,3.51
"UIUC",14,"3","Noisy-LO",0.5,1,1,0.93
"UIUC",14,"3","Noisy-LO-mix",0.1,1,1,0.74
"UIUC",14,"3","Noisy-LO-mix",0.25,1,1,0.29
"UIUC",14,"3","Noisy-LO-mix",0.5,1,1,-0.09
"UIUC",14,"3","Noisy-P",0.1,1,1,6.18
"UIUC",14,"3","Noisy-P",0.25,1,1,5.59
"UIUC",14,"3","Noisy-P",0.5,1,1,3.01
"UIUC",14,"3","Noisy-PI",0.1,1,1,5.88
"UIUC",14,"3","Noisy-PI",0.25,1,1,5.29
"UIUC",14,"3","Noisy-PI",0.5,1,1,2.71
"UIUC",14,"3","Noisy-PI-mix",0.1,1,1,4.87
"UIUC",14,"3","Noisy-PI-mix",0.25,1,1,4.14
"UIUC",14,"3","Noisy-PI-mix",0.5,1,1,1.92
"UIUC",14,"3","Random-LO",NA,0,1,1.11
"UIUC",14,"3","Random-LOT",NA,1,1,-0.28
"UIUC",14,"4","Noisy-I",0.1,0,0,-200
"UIUC",14,"4","Noisy-I",0.25,0,0,-120.41
"UIUC",14,"4","Noisy-I",0.5,0,0,-60.21
"UIUC",14,"4","Noisy-LO",0.1,1,1,7.42
"UIUC",14,"4","Noisy-LO",0.25,1,1,3.93
"UIUC",14,"4","Noisy-LO",0.5,1,1,0.93
"UIUC",14,"4","Noisy-LO-mix",0.1,1,1,-0.39
"UIUC",14,"4","Noisy-LO-mix",0.25,1,1,0.04
"UIUC",14,"4","Noisy-LO-mix",0.5,1,1,-1.36
"UIUC",14,"4","Noisy-P",0.1,1,1,9.5
"UIUC",14,"4","Noisy-P",0.25,1,1,6.01
"UIUC",14,"4","Noisy-P",0.5,1,1,3.01
"UIUC",14,"4","Noisy-PI",0.1,1,1,9.2
"UIUC",14,"4","Noisy-PI",0.25,1,1,5.71
"UIUC",14,"4","Noisy-PI",0.5,1,1,2.71
"UIUC",14,"4","Noisy-PI-mix",0.1,1,1,7.6
"UIUC",14,"4","Noisy-PI-mix",0.25,1,1,4.55
"UIUC",14,"4","Noisy-PI-mix",0.5,1,1,1.59
"UIUC",14,"4","Random-LO",NA,1,1,-0.87
"UIUC",14,"4","Random-LOT",NA,0,0,-6.82
"UIUC",14,"5","Noisy-I",0.1,0,0,-191.21
"UIUC",14,"5","Noisy-I",0.25,0,0,-113.51
"UIUC",14,"5","Noisy-I",0.5,0,0,-55.16
"UIUC",14,"5","Noisy-LO",0.1,1,1,6.72
"UIUC",14,"5","Noisy-LO",0.25,1,1,3.88
"UIUC",14,"5","Noisy-LO",0.5,1,1,0.93
"UIUC",14,"5","Noisy-LO-mix",0.1,1,1,0.21
"UIUC",14,"5","Noisy-LO-mix",0.25,1,1,-0.16
"UIUC",14,"5","Noisy-LO-mix",0.5,1,1,-0.8
"UIUC",14,"5","Noisy-P",0.1,1,1,8.8
"UIUC",14,"5","Noisy-P",0.25,1,1,5.96
"UIUC",14,"5","Noisy-P",0.5,1,1,3.01
"UIUC",14,"5","Noisy-PI",0.1,1,1,8.5
"UIUC",14,"5","Noisy-PI",0.25,1,1,5.66
"UIUC",14,"5","Noisy-PI",0.5,1,1,2.71
"UIUC",14,"5","Noisy-PI-mix",0.1,1,1,6.99
"UIUC",14,"5","Noisy-PI-mix",0.25,1,1,4.5
"UIUC",14,"5","Noisy-PI-mix",0.5,1,1,1.76
"UIUC",14,"5","Random-LO",NA,1,1,0.08
"UIUC",14,"5","Random-LOT",NA,0,0,-4.32
"UIUC",15,"1","Noisy-I",0.1,0,0,-75.78
"UIUC",15,"1","Noisy-I",0.25,0,0,-32.74
"UIUC",15,"1","Noisy-I",0.5,0,0,-7.27
"UIUC",15,"1","Noisy-LO",0.1,0,0,-27.22
"UIUC",15,"1","Noisy-LO",0.25,0,0,-6.77
"UIUC",15,"1","Noisy-LO",0.5,1,1,0.44
"UIUC",15,"1","Noisy-LO-mix",0.1,1,1,0.9
"UIUC",15,"1","Noisy-LO-mix",0.25,1,1,0.55
"UIUC",15,"1","Noisy-LO-mix",0.5,1,1,0.16
"UIUC",15,"1","Noisy-P",0.1,0,0,-31.46
"UIUC",15,"1","Noisy-P",0.25,0,0,-8.29
"UIUC",15,"1","Noisy-P",0.5,1,1,0.99
"UIUC",15,"1","Noisy-PI",0.1,0,0,-31.77
"UIUC",15,"1","Noisy-PI",0.25,0,0,-8.59
"UIUC",15,"1","Noisy-PI",0.5,1,1,0.69
"UIUC",15,"1","Noisy-PI-mix",0.1,0,1,1.58
"UIUC",15,"1","Noisy-PI-mix",0.25,1,1,1.89
"UIUC",15,"1","Noisy-PI-mix",0.5,1,1,1.63
"UIUC",15,"1","Random-LO",NA,1,1,1.16
"UIUC",15,"1","Random-LOT",NA,1,1,1.16
"UIUC",15,"2","Noisy-I",0.1,0,0,-131.15
"UIUC",15,"2","Noisy-I",0.25,0,0,-69.91
"UIUC",15,"2","Noisy-I",0.5,0,0,-27.45
"UIUC",15,"2","Noisy-LO",0.1,0,0,-8.34
"UIUC",15,"2","Noisy-LO",0.25,1,1,-0.26
"UIUC",15,"2","Noisy-LO",0.5,1,1,0.67
"UIUC",15,"2","Noisy-LO-mix",0.1,1,1,0.68
"UIUC",15,"2","Noisy-LO-mix",0.25,1,1,0.51
"UIUC",15,"2","Noisy-LO-mix",0.5,1,1,0.18
"UIUC",15,"2","Noisy-P",0.1,0,0,-6.26
"UIUC",15,"2","Noisy-P",0.25,1,1,1.82
"UIUC",15,"2","Noisy-P",0.5,1,1,2.72
"UIUC",15,"2","Noisy-PI",0.1,0,0,-6.56
"UIUC",15,"2","Noisy-PI",0.25,1,1,1.52
"UIUC",15,"2","Noisy-PI",0.5,1,1,2.42
"UIUC",15,"2","Noisy-PI-mix",0.1,0,0,0.25
"UIUC",15,"2","Noisy-PI-mix",0.25,0,1,1.55
"UIUC",15,"2","Noisy-PI-mix",0.5,1,1,1.75
"UIUC",15,"2","Random-LO",NA,1,1,0.7
"UIUC",15,"2","Random-LOT",NA,1,1,0.28
"UIUC",15,"3","Noisy-I",0.1,0,0,-122.58
"UIUC",15,"3","Noisy-I",0.25,0,0,-63.25
"UIUC",15,"3","Noisy-I",0.5,0,0,-22.71
"UIUC",15,"3","Noisy-LO",0.1,0,0,-8.74
"UIUC",15,"3","Noisy-LO",0.25,1,1,0.21
"UIUC",15,"3","Noisy-LO",0.5,1,1,0.87
"UIUC",15,"3","Noisy-LO-mix",0.1,1,1,0.85
"UIUC",15,"3","Noisy-LO-mix",0.25,1,1,0.54
"UIUC",15,"3","Noisy-LO-mix",0.5,1,1,0.2
"UIUC",15,"3","Noisy-P",0.1,0,0,-6.66
"UIUC",15,"3","Noisy-P",0.25,1,1,2.28
"UIUC",15,"3","Noisy-P",0.5,1,1,2.88
"UIUC",15,"3","Noisy-PI",0.1,0,0,-6.96
"UIUC",15,"3","Noisy-PI",0.25,1,1,1.98
"UIUC",15,"3","Noisy-PI",0.5,1,1,2.58
"UIUC",15,"3","Noisy-PI-mix",0.1,0,1,2.26
"UIUC",15,"3","Noisy-PI-mix",0.25,1,1,2.6
"UIUC",15,"3","Noisy-PI-mix",0.5,1,1,1.9
"UIUC",15,"3","Random-LO",NA,1,1,0.96
"UIUC",15,"3","Random-LOT",NA,1,1,0.41
"UIUC",15,"4","Noisy-I",0.1,0,0,-150.01
"UIUC",15,"4","Noisy-I",0.25,0,0,-82.22
"UIUC",15,"4","Noisy-I",0.5,0,0,-33.54
"UIUC",15,"4","Noisy-LO",0.1,1,1,0.84
"UIUC",15,"4","Noisy-LO",0.25,1,1,3.01
"UIUC",15,"4","Noisy-LO",0.5,1,1,0.93
"UIUC",15,"4","Noisy-LO-mix",0.1,1,1,0.88
"UIUC",15,"4","Noisy-LO-mix",0.25,1,1,0.54
"UIUC",15,"4","Noisy-LO-mix",0.5,1,1,0.12
"UIUC",15,"4","Noisy-P",0.1,1,1,2.92
"UIUC",15,"4","Noisy-P",0.25,1,1,5.09
"UIUC",15,"4","Noisy-P",0.5,1,1,3
"UIUC",15,"4","Noisy-PI",0.1,1,1,2.62
"UIUC",15,"4","Noisy-PI",0.25,1,1,4.79
"UIUC",15,"4","Noisy-PI",0.5,1,1,2.7
"UIUC",15,"4","Noisy-PI-mix",0.1,1,1,4.73
"UIUC",15,"4","Noisy-PI-mix",0.25,1,1,4.02
"UIUC",15,"4","Noisy-PI-mix",0.5,1,1,1.97
"UIUC",15,"4","Random-LO",NA,1,1,1.03
"UIUC",15,"4","Random-LOT",NA,0,1,0.1
"UIUC",15,"5","Noisy-I",0.1,0,0,-140.4
"UIUC",15,"5","Noisy-I",0.25,0,0,-75.43
"UIUC",15,"5","Noisy-I",0.5,0,0,-29.47
"UIUC",15,"5","Noisy-LO",0.1,0,0,-2.08
"UIUC",15,"5","Noisy-LO",0.25,1,1,2.19
"UIUC",15,"5","Noisy-LO",0.5,1,1,0.93
"UIUC",15,"5","Noisy-LO-mix",0.1,1,1,0.9
"UIUC",15,"5","Noisy-LO-mix",0.25,1,1,0.54
"UIUC",15,"5","Noisy-LO-mix",0.5,1,1,0.2
"UIUC",15,"5","Noisy-P",0.1,0,0,0
"UIUC",15,"5","Noisy-P",0.25,1,1,4.27
"UIUC",15,"5","Noisy-P",0.5,1,1,2.96
"UIUC",15,"5","Noisy-PI",0.1,0,0,-0.3
"UIUC",15,"5","Noisy-PI",0.25,1,1,3.97
"UIUC",15,"5","Noisy-PI",0.5,1,1,2.66
"UIUC",15,"5","Noisy-PI-mix",0.1,1,1,3.86
"UIUC",15,"5","Noisy-PI-mix",0.25,1,1,3.6
"UIUC",15,"5","Noisy-PI-mix",0.5,1,1,1.95
"UIUC",15,"5","Random-LO",NA,1,1,1.13
"UIUC",15,"5","Random-LOT",NA,1,1,0.64
"UIUC",16,"1","Noisy-I",0.1,1,1,9.5
"UIUC",16,"1","Noisy-I",0.25,1,1,6.01
"UIUC",16,"1","Noisy-I",0.5,1,1,3.01
"UIUC",16,"1","Noisy-LO",0.1,1,1,7.42
"UIUC",16,"1","Noisy-LO",0.25,1,1,3.93
"UIUC",16,"1","Noisy-LO",0.5,1,1,0.93
"UIUC",16,"1","Noisy-LO-mix",0.1,1,1,-0.19
"UIUC",16,"1","Noisy-LO-mix",0.25,1,1,-0.45
"UIUC",16,"1","Noisy-LO-mix",0.5,1,1,-1.21
"UIUC",16,"1","Noisy-P",0.1,0,0,-200
"UIUC",16,"1","Noisy-P",0.25,0,0,-120.41
"UIUC",16,"1","Noisy-P",0.5,0,0,-60.21
"UIUC",16,"1","Noisy-PI",0.1,1,1,9.2
"UIUC",16,"1","Noisy-PI",0.25,1,1,5.71
"UIUC",16,"1","Noisy-PI",0.5,1,1,2.71
"UIUC",16,"1","Noisy-PI-mix",0.1,1,1,7.59
"UIUC",16,"1","Noisy-PI-mix",0.25,1,1,4.48
"UIUC",16,"1","Noisy-PI-mix",0.5,1,1,1.43
"UIUC",16,"1","Random-LO",NA,1,1,-0.71
"UIUC",16,"1","Random-LOT",NA,0,0,-6.76
"UIUC",16,"2","Noisy-I",0.1,1,1,9.5
"UIUC",16,"2","Noisy-I",0.25,1,1,6.01
"UIUC",16,"2","Noisy-I",0.5,1,1,3.01
"UIUC",16,"2","Noisy-LO",0.1,1,1,7.42
"UIUC",16,"2","Noisy-LO",0.25,1,1,3.93
"UIUC",16,"2","Noisy-LO",0.5,1,1,0.93
"UIUC",16,"2","Noisy-LO-mix",0.1,1,1,-0.19
"UIUC",16,"2","Noisy-LO-mix",0.25,1,1,-0.45
"UIUC",16,"2","Noisy-LO-mix",0.5,1,1,-1.21
"UIUC",16,"2","Noisy-P",0.1,0,0,-200
"UIUC",16,"2","Noisy-P",0.25,0,0,-120.41
"UIUC",16,"2","Noisy-P",0.5,0,0,-60.21
"UIUC",16,"2","Noisy-PI",0.1,1,1,9.2
"UIUC",16,"2","Noisy-PI",0.25,1,1,5.71
"UIUC",16,"2","Noisy-PI",0.5,1,1,2.71
"UIUC",16,"2","Noisy-PI-mix",0.1,1,1,7.59
"UIUC",16,"2","Noisy-PI-mix",0.25,1,1,4.48
"UIUC",16,"2","Noisy-PI-mix",0.5,1,1,1.43
"UIUC",16,"2","Random-LO",NA,1,1,-0.71
"UIUC",16,"2","Random-LOT",NA,0,0,-6.76
"UIUC",16,"3","Noisy-I",0.1,1,1,8.36
"UIUC",16,"3","Noisy-I",0.25,1,1,5.94
"UIUC",16,"3","Noisy-I",0.5,1,1,3.01
"UIUC",16,"3","Noisy-LO",0.1,1,1,6.28
"UIUC",16,"3","Noisy-LO",0.25,1,1,3.86
"UIUC",16,"3","Noisy-LO",0.5,1,1,0.93
"UIUC",16,"3","Noisy-LO-mix",0.1,1,1,0.91
"UIUC",16,"3","Noisy-LO-mix",0.25,1,1,0.56
"UIUC",16,"3","Noisy-LO-mix",0.5,1,1,0.06
"UIUC",16,"3","Noisy-P",0.1,0,0,-184.37
"UIUC",16,"3","Noisy-P",0.25,0,0,-108.09
"UIUC",16,"3","Noisy-P",0.5,0,0,-51.13
"UIUC",16,"3","Noisy-PI",0.1,1,1,8.06
"UIUC",16,"3","Noisy-PI",0.25,1,1,5.64
"UIUC",16,"3","Noisy-PI",0.5,1,1,2.71
"UIUC",16,"3","Noisy-PI-mix",0.1,1,1,6.71
"UIUC",16,"3","Noisy-PI-mix",0.25,1,1,4.46
"UIUC",16,"3","Noisy-PI-mix",0.5,1,1,1.96
"UIUC",16,"3","Random-LO",NA,1,1,0.67
"UIUC",16,"3","Random-LOT",NA,0,0,-3.52
"UIUC",16,"4","Noisy-I",0.1,0,0,1.31
"UIUC",16,"4","Noisy-I",0.25,1,1,4.26
"UIUC",16,"4","Noisy-I",0.5,1,1,2.97
"UIUC",16,"4","Noisy-LO",0.1,0,0,-0.77
"UIUC",16,"4","Noisy-LO",0.25,1,1,2.18
"UIUC",16,"4","Noisy-LO",0.5,1,1,0.92
"UIUC",16,"4","Noisy-LO-mix",0.1,1,1,0.79
"UIUC",16,"4","Noisy-LO-mix",0.25,1,1,0.47
"UIUC",16,"4","Noisy-LO-mix",0.5,1,1,0.06
"UIUC",16,"4","Noisy-P",0.1,0,0,-157.79
"UIUC",16,"4","Noisy-P",0.25,0,0,-89.04
"UIUC",16,"4","Noisy-P",0.5,0,0,-39.37
"UIUC",16,"4","Noisy-PI",0.1,0,0,1.01
"UIUC",16,"4","Noisy-PI",0.25,1,1,3.95
"UIUC",16,"4","Noisy-PI",0.5,1,1,2.67
"UIUC",16,"4","Noisy-PI-mix",0.1,0,0,1.52
"UIUC",16,"4","Noisy-PI-mix",0.25,1,1,2.99
"UIUC",16,"4","Noisy-PI-mix",0.5,1,1,1.92
"UIUC",16,"4","Random-LO",NA,1,1,0.93
"UIUC",16,"4","Random-LOT",NA,1,1,0.01
"UIUC",16,"5","Noisy-I",0.1,0,0,-174.14
"UIUC",16,"5","Noisy-I",0.25,0,0,-100.22
"UIUC",16,"5","Noisy-I",0.5,0,0,-45.57
"UIUC",16,"5","Noisy-LO",0.1,1,1,5.11
"UIUC",16,"5","Noisy-LO",0.25,1,1,3.74
"UIUC",16,"5","Noisy-LO",0.5,1,1,0.93
"UIUC",16,"5","Noisy-LO-mix",0.1,1,1,0.5
"UIUC",16,"5","Noisy-LO-mix",0.25,1,1,0.49
"UIUC",16,"5","Noisy-LO-mix",0.5,1,1,0.19
"UIUC",16,"5","Noisy-P",0.1,1,1,7.19
"UIUC",16,"5","Noisy-P",0.25,1,1,5.82
"UIUC",16,"5","Noisy-P",0.5,1,1,3.01
"UIUC",16,"5","Noisy-PI",0.1,1,1,6.89
"UIUC",16,"5","Noisy-PI",0.25,1,1,5.52
"UIUC",16,"5","Noisy-PI",0.5,1,1,2.71
"UIUC",16,"5","Noisy-PI-mix",0.1,1,1,6.01
"UIUC",16,"5","Noisy-PI-mix",0.25,1,1,4.38
"UIUC",16,"5","Noisy-PI-mix",0.5,1,1,1.97
"UIUC",16,"5","Random-LO",NA,1,1,-0.06
"UIUC",16,"5","Random-LOT",NA,0,0,-4.86
"UIUC",17,"1","Noisy-I",0.1,0,0,-71.66
"UIUC",17,"1","Noisy-I",0.25,0,0,-31.93
"UIUC",17,"1","Noisy-I",0.5,0,0,-7.49
"UIUC",17,"1","Noisy-LO",0.1,0,0,-15.45
"UIUC",17,"1","Noisy-LO",0.25,1,0,-2.08
"UIUC",17,"1","Noisy-LO",0.5,1,1,0.66
"UIUC",17,"1","Noisy-LO-mix",0.1,1,1,0.58
"UIUC",17,"1","Noisy-LO-mix",0.25,1,1,0.5
"UIUC",17,"1","Noisy-LO-mix",0.5,1,1,0.18
"UIUC",17,"1","Noisy-P",0.1,0,0,-46
"UIUC",17,"1","Noisy-P",0.25,0,0,-18.64
"UIUC",17,"1","Noisy-P",0.5,0,0,-5.23
"UIUC",17,"1","Noisy-PI",0.1,0,0,-46.3
"UIUC",17,"1","Noisy-PI",0.25,0,0,-18.94
"UIUC",17,"1","Noisy-PI",0.5,0,0,-5.53
"UIUC",17,"1","Noisy-PI-mix",0.1,0,0,-4.99
"UIUC",17,"1","Noisy-PI-mix",0.25,0,0,-3.24
"UIUC",17,"1","Noisy-PI-mix",0.5,1,1,-0.64
"UIUC",17,"1","Random-LO",NA,1,1,0.46
"UIUC",17,"1","Random-LOT",NA,1,1,0.46
"UIUC",17,"2","Noisy-I",0.1,0,0,-172.98
"UIUC",17,"2","Noisy-I",0.25,0,0,-102.44
"UIUC",17,"2","Noisy-I",0.5,0,0,-49.86
"UIUC",17,"2","Noisy-LO",0.1,0,0,-7.98
"UIUC",17,"2","Noisy-LO",0.25,0,0,-4.15
"UIUC",17,"2","Noisy-LO",0.5,0,1,-2.19
"UIUC",17,"2","Noisy-LO-mix",0.1,0,1,-3.52
"UIUC",17,"2","Noisy-LO-mix",0.25,0,1,-2.29
"UIUC",17,"2","Noisy-LO-mix",0.5,1,1,-1.21
"UIUC",17,"2","Noisy-P",0.1,0,0,-5.9
"UIUC",17,"2","Noisy-P",0.25,0,0,-2.08
"UIUC",17,"2","Noisy-P",0.5,0,1,-0.12
"UIUC",17,"2","Noisy-PI",0.1,0,0,-6.2
"UIUC",17,"2","Noisy-PI",0.25,0,0,-2.38
"UIUC",17,"2","Noisy-PI",0.5,0,1,-0.42
"UIUC",17,"2","Noisy-PI-mix",0.1,0,0,-6.51
"UIUC",17,"2","Noisy-PI-mix",0.25,0,0,-3.29
"UIUC",17,"2","Noisy-PI-mix",0.5,1,1,-1.35
"UIUC",17,"2","Random-LO",NA,1,0,-4.3
"UIUC",17,"2","Random-LOT",NA,0,0,-6.82
"UIUC",17,"3","Noisy-I",0.1,0,0,-107.4
"UIUC",17,"3","Noisy-I",0.25,0,0,-55.39
"UIUC",17,"3","Noisy-I",0.5,0,0,-21.14
"UIUC",17,"3","Noisy-LO",0.1,0,0,-13.34
"UIUC",17,"3","Noisy-LO",0.25,0,1,-2.21
"UIUC",17,"3","Noisy-LO",0.5,1,1,0.86
"UIUC",17,"3","Noisy-LO-mix",0.1,1,1,0.94
"UIUC",17,"3","Noisy-LO-mix",0.25,1,1,0.56
"UIUC",17,"3","Noisy-LO-mix",0.5,1,1,0.2
"UIUC",17,"3","Noisy-P",0.1,0,0,-23.29
"UIUC",17,"3","Noisy-P",0.25,0,0,-6.73
"UIUC",17,"3","Noisy-P",0.5,1,1,0.62
"UIUC",17,"3","Noisy-PI",0.1,0,0,-23.59
"UIUC",17,"3","Noisy-PI",0.25,0,0,-7.03
"UIUC",17,"3","Noisy-PI",0.5,1,1,0.32
"UIUC",17,"3","Noisy-PI-mix",0.1,0,0,-5.33
"UIUC",17,"3","Noisy-PI-mix",0.25,0,0,-2.68
"UIUC",17,"3","Noisy-PI-mix",0.5,1,1,0.43
"UIUC",17,"3","Random-LO",NA,0,1,1.3
"UIUC",17,"3","Random-LOT",NA,1,1,1.3
"UIUC",17,"4","Noisy-I",0.1,0,0,-164.96
"UIUC",17,"4","Noisy-I",0.25,0,0,-95.22
"UIUC",17,"4","Noisy-I",0.5,0,0,-44.41
"UIUC",17,"4","Noisy-LO",0.1,0,0,-0.68
"UIUC",17,"4","Noisy-LO",0.25,1,1,1.63
"UIUC",17,"4","Noisy-LO",0.5,1,1,0.93
"UIUC",17,"4","Noisy-LO-mix",0.1,1,1,0.7
"UIUC",17,"4","Noisy-LO-mix",0.25,1,1,0.66
"UIUC",17,"4","Noisy-LO-mix",0.5,1,1,0.28
"UIUC",17,"4","Noisy-P",0.1,0,0,-0.6
"UIUC",17,"4","Noisy-P",0.25,1,0,2.58
"UIUC",17,"4","Noisy-P",0.5,1,1,2.51
"UIUC",17,"4","Noisy-PI",0.1,0,0,-0.91
"UIUC",17,"4","Noisy-PI",0.25,1,0,2.28
"UIUC",17,"4","Noisy-PI",0.5,1,1,2.21
"UIUC",17,"4","Noisy-PI-mix",0.1,0,0,-1.06
"UIUC",17,"4","Noisy-PI-mix",0.25,0,0,1.31
"UIUC",17,"4","Noisy-PI-mix",0.5,1,1,1.67
"UIUC",17,"4","Random-LO",NA,1,1,0.97
"UIUC",17,"4","Random-LOT",NA,1,1,0.89
"UIUC",17,"5","Noisy-I",0.1,0,0,-153.54
"UIUC",17,"5","Noisy-I",0.25,0,0,-87.53
"UIUC",17,"5","Noisy-I",0.5,0,0,-40.18
"UIUC",17,"5","Noisy-LO",0.1,0,0,-3.97
"UIUC",17,"5","Noisy-LO",0.25,1,1,0.44
"UIUC",17,"5","Noisy-LO",0.5,1,1,0.93
"UIUC",17,"5","Noisy-LO-mix",0.1,1,0,0.76
"UIUC",17,"5","Noisy-LO-mix",0.25,1,1,0.57
"UIUC",17,"5","Noisy-LO-mix",0.5,1,1,0.11
"UIUC",17,"5","Noisy-P",0.1,0,0,-5.9
"UIUC",17,"5","Noisy-P",0.25,0,0,0.28
"UIUC",17,"5","Noisy-P",0.5,1,1,2.05
"UIUC",17,"5","Noisy-PI",0.1,0,0,-6.2
"UIUC",17,"5","Noisy-PI",0.25,0,0,-0.02
"UIUC",17,"5","Noisy-PI",0.5,1,1,1.75
"UIUC",17,"5","Noisy-PI-mix",0.1,0,0,-4.37
"UIUC",17,"5","Noisy-PI-mix",0.25,0,0,-0.75
"UIUC",17,"5","Noisy-PI-mix",0.5,1,1,1.14
"UIUC",17,"5","Random-LO",NA,1,1,1.15
"UIUC",17,"5","Random-LOT",NA,1,1,1.13
"UIUC",18,"1","Noisy-I",0.1,1,1,9.5
"UIUC",18,"1","Noisy-I",0.25,1,1,6.01
"UIUC",18,"1","Noisy-I",0.5,1,1,3.01
"UIUC",18,"1","Noisy-LO",0.1,1,1,7.42
"UIUC",18,"1","Noisy-LO",0.25,1,1,3.93
"UIUC",18,"1","Noisy-LO",0.5,1,1,0.93
"UIUC",18,"1","Noisy-LO-mix",0.1,1,1,-0.19
"UIUC",18,"1","Noisy-LO-mix",0.25,1,1,-0.45
"UIUC",18,"1","Noisy-LO-mix",0.5,1,1,-1.21
"UIUC",18,"1","Noisy-P",0.1,0,0,-200
"UIUC",18,"1","Noisy-P",0.25,0,0,-120.41
"UIUC",18,"1","Noisy-P",0.5,0,0,-60.21
"UIUC",18,"1","Noisy-PI",0.1,1,1,9.2
"UIUC",18,"1","Noisy-PI",0.25,1,1,5.71
"UIUC",18,"1","Noisy-PI",0.5,1,1,2.71
"UIUC",18,"1","Noisy-PI-mix",0.1,1,1,7.59
"UIUC",18,"1","Noisy-PI-mix",0.25,1,1,4.48
"UIUC",18,"1","Noisy-PI-mix",0.5,1,1,1.43
"UIUC",18,"1","Random-LO",NA,1,1,-0.71
"UIUC",18,"1","Random-LOT",NA,0,0,-6.76
"UIUC",18,"2","Noisy-I",0.1,0,0,0.97
"UIUC",18,"2","Noisy-I",0.25,0,0,2.54
"UIUC",18,"2","Noisy-I",0.5,1,1,2.29
"UIUC",18,"2","Noisy-LO",0.1,0,0,2.9
"UIUC",18,"2","Noisy-LO",0.25,1,1,2.64
"UIUC",18,"2","Noisy-LO",0.5,1,1,0.93
"UIUC",18,"2","Noisy-LO-mix",0.1,1,1,0.82
"UIUC",18,"2","Noisy-LO-mix",0.25,1,1,0.48
"UIUC",18,"2","Noisy-LO-mix",0.5,1,1,-0.02
"UIUC",18,"2","Noisy-P",0.1,0,0,-176.51
"UIUC",18,"2","Noisy-P",0.25,0,0,-103.92
"UIUC",18,"2","Noisy-P",0.5,0,0,-50.27
"UIUC",18,"2","Noisy-PI",0.1,0,0,0.67
"UIUC",18,"2","Noisy-PI",0.25,0,0,2.24
"UIUC",18,"2","Noisy-PI",0.5,1,1,1.99
"UIUC",18,"2","Noisy-PI-mix",0.1,0,0,-0.29
"UIUC",18,"2","Noisy-PI-mix",0.25,1,0,1.18
"UIUC",18,"2","Noisy-PI-mix",0.5,1,1,1.33
"UIUC",18,"2","Random-LO",NA,1,1,0.65
"UIUC",18,"2","Random-LOT",NA,1,1,-0.15
"UIUC",18,"3","Noisy-I",0.1,0,0,-42
"UIUC",18,"3","Noisy-I",0.25,0,0,-17.31
"UIUC",18,"3","Noisy-I",0.5,0,0,-3.92
"UIUC",18,"3","Noisy-LO",0.1,0,0,-19.83
"UIUC",18,"3","Noisy-LO",0.25,0,0,-5.87
"UIUC",18,"3","Noisy-LO",0.5,1,1,-0.94
"UIUC",18,"3","Noisy-LO-mix",0.1,1,1,-0.21
"UIUC",18,"3","Noisy-LO-mix",0.25,1,1,0.15
"UIUC",18,"3","Noisy-LO-mix",0.5,1,1,0.15
"UIUC",18,"3","Noisy-P",0.1,0,0,-87.21
"UIUC",18,"3","Noisy-P",0.25,0,0,-43.62
"UIUC",18,"3","Noisy-P",0.5,0,0,-15.79
"UIUC",18,"3","Noisy-PI",0.1,0,0,-42.3
"UIUC",18,"3","Noisy-PI",0.25,0,0,-17.61
"UIUC",18,"3","Noisy-PI",0.5,0,0,-4.22
"UIUC",18,"3","Noisy-PI-mix",0.1,0,0,-9.63
"UIUC",18,"3","Noisy-PI-mix",0.25,0,0,-6.56
"UIUC",18,"3","Noisy-PI-mix",0.5,0,1,-2.06
"UIUC",18,"3","Random-LO",NA,1,1,-0.68
"UIUC",18,"3","Random-LOT",NA,1,1,-0.68
