data_file,algorithm,subject,predictor,importance
delay_2,c5.0,2-114,large,0
delay_2,c5.0,2-114,difference,0
delay_2,c5.0,2-114,log_ratio,0
delay_2,c5.0,2-114,discrim,0
delay_2,naive_bayes,2-114,small,50.76923076923079
delay_2,naive_bayes,2-114,large,0
delay_2,naive_bayes,2-114,difference,70
delay_2,naive_bayes,2-114,ratio,100
delay_2,naive_bayes,2-114,log_ratio,100
delay_2,naive_bayes,2-114,discrim,100
delay_2,naive_bayes,2-114,logistic,70
delay_2,knn,2-114,small,50.76923076923079
delay_2,knn,2-114,large,0
delay_2,knn,2-114,difference,70
delay_2,knn,2-114,ratio,100
delay_2,knn,2-114,log_ratio,100
delay_2,knn,2-114,discrim,100
delay_2,knn,2-114,logistic,70
delay_2,rf,2-114,small,5.583369132592246
delay_2,rf,2-114,large,0
delay_2,rf,2-114,difference,50.99272771734367
delay_2,rf,2-114,ratio,92.16469416270094
delay_2,rf,2-114,log_ratio,100
delay_2,rf,2-114,discrim,92.3390838589001
delay_2,rf,2-114,logistic,62.843452150447234
delay_2,glm,2-114,small,0
delay_2,glm,2-114,large,0.6071901341024974
delay_2,glm,2-114,ratio,97.9628640064487
delay_2,glm,2-114,log_ratio,33.22192211234684
delay_2,glm,2-114,discrim,100
delay_2,glm,2-114,logistic,75.12719440127849
delay_2,nnet,2-114,small,47.383188464619785
delay_2,nnet,2-114,large,100
delay_2,nnet,2-114,difference,96.7071484560806
delay_2,nnet,2-114,ratio,9.535185244009947
delay_2,nnet,2-114,log_ratio,22.94756779877626
delay_2,nnet,2-114,discrim,13.892094290543138
delay_2,nnet,2-114,logistic,0
delay_2,rpart,2-115,difference,100
delay_2,rpart,2-115,discrim,18.612733892190693
delay_2,rpart,2-115,log_ratio,18.612733892190693
delay_2,rpart,2-115,logistic,100
delay_2,rpart,2-115,ratio,18.612733892190693
delay_2,rpart,2-115,small,0
delay_2,rpart,2-115,large,0
delay_2,c5.0,2-115,difference,100
delay_2,c5.0,2-115,discrim,61.9
delay_2,c5.0,2-115,small,0
delay_2,c5.0,2-115,large,0
delay_2,c5.0,2-115,ratio,0
delay_2,c5.0,2-115,log_ratio,0
delay_2,c5.0,2-115,logistic,0
delay_2,naive_bayes,2-115,small,0
delay_2,naive_bayes,2-115,large,22.653721682847902
delay_2,naive_bayes,2-115,difference,100
delay_2,naive_bayes,2-115,ratio,48.86731391585762
delay_2,naive_bayes,2-115,log_ratio,48.86731391585762
delay_2,naive_bayes,2-115,discrim,48.86731391585762
delay_2,naive_bayes,2-115,logistic,100
delay_2,knn,2-115,small,0
delay_2,knn,2-115,large,22.653721682847902
delay_2,knn,2-115,difference,100
delay_2,knn,2-115,ratio,48.86731391585762
delay_2,knn,2-115,log_ratio,48.86731391585762
delay_2,knn,2-115,discrim,48.86731391585762
delay_2,knn,2-115,logistic,100
delay_2,rf,2-115,small,5.984950388769296
delay_2,rf,2-115,large,0
delay_2,rf,2-115,difference,100
delay_2,rf,2-115,ratio,5.209250440900006
delay_2,rf,2-115,log_ratio,15.771892419053287
delay_2,rf,2-115,discrim,11.650231880266219
delay_2,rf,2-115,logistic,99.98691693007929
delay_2,glm,2-115,small,98.7745694909559
delay_2,glm,2-115,large,100
delay_2,glm,2-115,ratio,9.585245045247806
delay_2,glm,2-115,log_ratio,0
delay_2,glm,2-115,discrim,16.98925907302982
delay_2,glm,2-115,logistic,5.02865448158222
delay_2,nnet,2-115,small,0
delay_2,nnet,2-115,large,39.73047076141975
delay_2,nnet,2-115,difference,28.470702617530318
delay_2,nnet,2-115,ratio,75.76466410964693
delay_2,nnet,2-115,log_ratio,0.18305214902078482
delay_2,nnet,2-115,discrim,100
delay_2,nnet,2-115,logistic,13.580817535431406
delay_2,rpart,2-116,difference,100
delay_2,rpart,2-116,discrim,50.34818704168007
delay_2,rpart,2-116,log_ratio,50.34818704168007
delay_2,rpart,2-116,logistic,100
delay_2,rpart,2-116,ratio,50.34818704168007
delay_2,rpart,2-116,small,0
delay_2,rpart,2-116,large,0
delay_2,c5.0,2-116,logistic,100
delay_2,c5.0,2-116,small,0
delay_2,c5.0,2-116,large,0
delay_2,c5.0,2-116,difference,0
delay_2,c5.0,2-116,ratio,0
delay_2,c5.0,2-116,log_ratio,0
delay_2,c5.0,2-116,discrim,0
delay_2,naive_bayes,2-116,small,8.50000000000001
delay_2,naive_bayes,2-116,large,0
delay_2,naive_bayes,2-116,difference,100
delay_2,naive_bayes,2-116,ratio,82.5
delay_2,naive_bayes,2-116,log_ratio,82.5
delay_2,naive_bayes,2-116,discrim,82.5
delay_2,naive_bayes,2-116,logistic,100
delay_2,knn,2-116,small,8.50000000000001
delay_2,knn,2-116,large,0
delay_2,knn,2-116,difference,100
delay_2,knn,2-116,ratio,82.5
delay_2,knn,2-116,log_ratio,82.5
delay_2,knn,2-116,discrim,82.5
delay_2,knn,2-116,logistic,100
delay_2,rf,2-116,small,11.507971462858274
delay_2,rf,2-116,large,0
delay_2,rf,2-116,difference,93.97711383093554
delay_2,rf,2-116,ratio,43.33883861304701
delay_2,rf,2-116,log_ratio,43.336323577911116
delay_2,rf,2-116,discrim,45.41320831544702
delay_2,rf,2-116,logistic,100
delay_2,glm,2-116,small,0
delay_2,glm,2-116,large,10.932422179813516
delay_2,glm,2-116,ratio,49.00028190946041
delay_2,glm,2-116,log_ratio,27.872186142393584
delay_2,glm,2-116,discrim,100
delay_2,glm,2-116,logistic,57.77541677004634
delay_2,nnet,2-116,small,45.317294519256826
delay_2,nnet,2-116,large,55.718152766392336
delay_2,nnet,2-116,difference,63.09280402366129
delay_2,nnet,2-116,ratio,38.20105273253186
delay_2,nnet,2-116,log_ratio,0
delay_2,nnet,2-116,discrim,100
delay_2,nnet,2-116,logistic,14.219493897923224
delay_2,rpart,2-117,difference,100
delay_2,rpart,2-117,large,27.72385519047863
delay_2,rpart,2-117,log_ratio,14.575959632477492
delay_2,rpart,2-117,logistic,100
delay_2,rpart,2-117,ratio,14.575959632477492
delay_2,rpart,2-117,small,0
delay_2,rpart,2-117,discrim,0
delay_2,c5.0,2-117,logistic,100
delay_2,c5.0,2-117,small,0
delay_2,c5.0,2-117,large,0
delay_2,c5.0,2-117,difference,0
delay_2,c5.0,2-117,ratio,0
delay_2,c5.0,2-117,log_ratio,0
delay_2,c5.0,2-117,discrim,0
delay_2,naive_bayes,2-117,small,0
delay_2,naive_bayes,2-117,large,47.79411764705882
delay_2,naive_bayes,2-117,difference,100
delay_2,naive_bayes,2-117,ratio,36.02941176470589
delay_2,naive_bayes,2-117,log_ratio,36.02941176470589
delay_2,naive_bayes,2-117,discrim,36.02941176470589
delay_2,naive_bayes,2-117,logistic,100
delay_2,knn,2-117,small,0
delay_2,knn,2-117,large,47.79411764705882
delay_2,knn,2-117,difference,100
delay_2,knn,2-117,ratio,36.02941176470589
delay_2,knn,2-117,log_ratio,36.02941176470589
delay_2,knn,2-117,discrim,36.02941176470589
delay_2,knn,2-117,logistic,100
delay_2,rf,2-117,small,1.8619733535680658
delay_2,rf,2-117,large,11.060404286633245
delay_2,rf,2-117,difference,100
delay_2,rf,2-117,ratio,0
delay_2,rf,2-117,log_ratio,4.755363219666945
delay_2,rf,2-117,discrim,5.710792639729425
delay_2,rf,2-117,logistic,90.34087426516602
delay_2,glm,2-117,small,60.235180904887045
delay_2,glm,2-117,large,47.01637393722858
delay_2,glm,2-117,ratio,33.97901762076638
delay_2,glm,2-117,log_ratio,100
delay_2,glm,2-117,discrim,8.603516348755926
delay_2,glm,2-117,logistic,0
delay_2,nnet,2-117,small,100
delay_2,nnet,2-117,large,72.13187019832121
delay_2,nnet,2-117,difference,78.47338850144212
delay_2,nnet,2-117,ratio,60.83640666249153
delay_2,nnet,2-117,log_ratio,6.500521439406154
delay_2,nnet,2-117,discrim,18.952170208150477
delay_2,nnet,2-117,logistic,0
delay_2,rpart,2-119,difference,77.62893485570905
delay_2,rpart,2-119,discrim,100
delay_2,rpart,2-119,log_ratio,100
delay_2,rpart,2-119,logistic,77.62893485570905
delay_2,rpart,2-119,ratio,100
delay_2,rpart,2-119,small,0
delay_2,rpart,2-119,large,0
delay_2,c5.0,2-119,large,100
delay_2,c5.0,2-119,difference,100
delay_2,c5.0,2-119,ratio,100
delay_2,c5.0,2-119,logistic,100
delay_2,c5.0,2-119,small,78.57
delay_2,c5.0,2-119,log_ratio,0
delay_2,c5.0,2-119,discrim,0
delay_2,naive_bayes,2-119,small,55.63909774436093
delay_2,naive_bayes,2-119,large,0
delay_2,naive_bayes,2-119,difference,92.10526315789477
delay_2,naive_bayes,2-119,ratio,100
delay_2,naive_bayes,2-119,log_ratio,100
delay_2,naive_bayes,2-119,discrim,100
delay_2,naive_bayes,2-119,logistic,92.10526315789477
delay_2,knn,2-119,small,55.63909774436093
delay_2,knn,2-119,large,0
delay_2,knn,2-119,difference,92.10526315789477
delay_2,knn,2-119,ratio,100
delay_2,knn,2-119,log_ratio,100
delay_2,knn,2-119,discrim,100
delay_2,knn,2-119,logistic,92.10526315789477
delay_2,rf,2-119,small,0
delay_2,rf,2-119,large,0.1761328650803231
delay_2,rf,2-119,difference,85.58087716190876
delay_2,rf,2-119,ratio,87.3445068885863
delay_2,rf,2-119,log_ratio,94.41252142787346
delay_2,rf,2-119,discrim,89.08785887114665
delay_2,rf,2-119,logistic,100
delay_2,glm,2-119,small,0
delay_2,glm,2-119,large,15.279266890453947
delay_2,glm,2-119,ratio,81.01843251587277
delay_2,glm,2-119,log_ratio,100
delay_2,glm,2-119,discrim,21.81311796929771
delay_2,glm,2-119,logistic,80.09770231992161
delay_2,nnet,2-119,small,27.201066238264065
delay_2,nnet,2-119,large,12.225058348587513
delay_2,nnet,2-119,difference,49.23921635533326
delay_2,nnet,2-119,ratio,45.8492187305088
delay_2,nnet,2-119,log_ratio,0
delay_2,nnet,2-119,discrim,100
delay_2,nnet,2-119,logistic,4.764840793012868
delay_2,rpart,2-120,difference,68.55448669412496
delay_2,rpart,2-120,discrim,100
delay_2,rpart,2-120,large,0
delay_2,rpart,2-120,log_ratio,100
delay_2,rpart,2-120,logistic,68.55448669412496
delay_2,rpart,2-120,ratio,100
delay_2,rpart,2-120,small,31.99872681159323
delay_2,c5.0,2-120,difference,100
delay_2,c5.0,2-120,log_ratio,78.37684449489217
delay_2,c5.0,2-120,small,0
delay_2,c5.0,2-120,large,0
delay_2,c5.0,2-120,ratio,0
delay_2,c5.0,2-120,discrim,0
delay_2,c5.0,2-120,logistic,0
delay_2,naive_bayes,2-120,small,38.46153846153847
delay_2,naive_bayes,2-120,large,0
delay_2,naive_bayes,2-120,difference,100
delay_2,naive_bayes,2-120,ratio,87.3076923076923
delay_2,naive_bayes,2-120,log_ratio,87.3076923076923
delay_2,naive_bayes,2-120,discrim,87.3076923076923
delay_2,naive_bayes,2-120,logistic,100
delay_2,knn,2-120,small,38.46153846153847
delay_2,knn,2-120,large,0
delay_2,knn,2-120,difference,100
delay_2,knn,2-120,ratio,87.3076923076923
delay_2,knn,2-120,log_ratio,87.3076923076923
delay_2,knn,2-120,discrim,87.3076923076923
delay_2,knn,2-120,logistic,100
delay_2,rf,2-120,small,55.3814972045799
delay_2,rf,2-120,large,0
delay_2,rf,2-120,difference,99.49547762869234
delay_2,rf,2-120,ratio,75.74939469044445
delay_2,rf,2-120,log_ratio,64.4162968991309
delay_2,rf,2-120,discrim,59.176586333282835
delay_2,rf,2-120,logistic,100
delay_2,glm,2-120,small,81.69283931896419
delay_2,glm,2-120,large,100
delay_2,glm,2-120,ratio,15.592233881257977
delay_2,glm,2-120,log_ratio,0
delay_2,glm,2-120,discrim,21.32244979568472
delay_2,glm,2-120,logistic,73.77341543024602
delay_2,nnet,2-120,small,20.113592785650994
delay_2,nnet,2-120,large,46.9843869603185
delay_2,nnet,2-120,difference,23.25985002317791
delay_2,nnet,2-120,ratio,52.58973620437043
delay_2,nnet,2-120,log_ratio,13.06253854677045
delay_2,nnet,2-120,discrim,100
delay_2,nnet,2-120,logistic,0
delay_2,rpart,2-121,difference,100
delay_2,rpart,2-121,large,30.249575403568972
delay_2,rpart,2-121,logistic,100
delay_2,rpart,2-121,ratio,3.756776439436455
delay_2,rpart,2-121,small,14.389970298466933
delay_2,rpart,2-121,log_ratio,0
delay_2,rpart,2-121,discrim,0
delay_2,c5.0,2-121,difference,100
delay_2,c5.0,2-121,small,0
delay_2,c5.0,2-121,large,0
delay_2,c5.0,2-121,ratio,0
delay_2,c5.0,2-121,log_ratio,0
delay_2,c5.0,2-121,discrim,0
delay_2,c5.0,2-121,logistic,0
delay_2,naive_bayes,2-121,small,1.785714285714291
delay_2,naive_bayes,2-121,large,49.107142857142854
delay_2,naive_bayes,2-121,difference,100
delay_2,naive_bayes,2-121,ratio,0
delay_2,naive_bayes,2-121,log_ratio,0
delay_2,naive_bayes,2-121,discrim,0
delay_2,naive_bayes,2-121,logistic,100
delay_2,knn,2-121,small,1.785714285714291
delay_2,knn,2-121,large,49.107142857142854
delay_2,knn,2-121,difference,100
delay_2,knn,2-121,ratio,0
delay_2,knn,2-121,log_ratio,0
delay_2,knn,2-121,discrim,0
delay_2,knn,2-121,logistic,100
delay_2,rf,2-121,small,1.8730389063010235
delay_2,rf,2-121,large,23.406605636079174
delay_2,rf,2-121,difference,100
delay_2,rf,2-121,ratio,5.573577238690064
delay_2,rf,2-121,log_ratio,0
delay_2,rf,2-121,discrim,4.734469771700329
delay_2,rf,2-121,logistic,99.82176810295452
delay_2,glm,2-121,small,100
delay_2,glm,2-121,large,89.09269470961493
delay_2,glm,2-121,ratio,0
delay_2,glm,2-121,log_ratio,10.65542259858169
delay_2,glm,2-121,discrim,1.9657156098222015
delay_2,glm,2-121,logistic,5.026888322398785
delay_2,nnet,2-121,small,3.6975519376938415
delay_2,nnet,2-121,large,36.83978323712282
delay_2,nnet,2-121,difference,39.48927540623614
delay_2,nnet,2-121,ratio,33.815891694818475
delay_2,nnet,2-121,log_ratio,3.1481073863702345
delay_2,nnet,2-121,discrim,100
delay_2,nnet,2-121,logistic,0
delay_2,rpart,2-122,difference,100
delay_2,rpart,2-122,large,20.726610515527856
delay_2,rpart,2-122,log_ratio,6.8864597582926
delay_2,rpart,2-122,logistic,100
delay_2,rpart,2-122,ratio,6.8864597582926
delay_2,rpart,2-122,small,0
delay_2,rpart,2-122,discrim,0
delay_2,c5.0,2-122,difference,100
delay_2,c5.0,2-122,small,0
delay_2,c5.0,2-122,large,0
delay_2,c5.0,2-122,ratio,0
delay_2,c5.0,2-122,log_ratio,0
delay_2,c5.0,2-122,discrim,0
delay_2,c5.0,2-122,logistic,0
delay_2,naive_bayes,2-122,small,0
delay_2,naive_bayes,2-122,large,38.38630806845965
delay_2,naive_bayes,2-122,difference,100
delay_2,naive_bayes,2-122,ratio,24.938875305623476
delay_2,naive_bayes,2-122,log_ratio,24.938875305623476
delay_2,naive_bayes,2-122,discrim,24.938875305623476
delay_2,naive_bayes,2-122,logistic,100
delay_2,knn,2-122,small,0
delay_2,knn,2-122,large,38.38630806845965
delay_2,knn,2-122,difference,100
delay_2,knn,2-122,ratio,24.938875305623476
delay_2,knn,2-122,log_ratio,24.938875305623476
delay_2,knn,2-122,discrim,24.938875305623476
delay_2,knn,2-122,logistic,100
delay_2,rf,2-122,small,0
delay_2,rf,2-122,large,25.75883226408055
delay_2,rf,2-122,difference,94.36574060497252
delay_2,rf,2-122,ratio,5.157829891545011
delay_2,rf,2-122,log_ratio,2.7227318355742125
delay_2,rf,2-122,discrim,6.446824033098377
delay_2,rf,2-122,logistic,100
delay_2,glm,2-122,small,97.99576577652057
delay_2,glm,2-122,large,100
delay_2,glm,2-122,ratio,0
delay_2,glm,2-122,log_ratio,0.2666854656968531
delay_2,glm,2-122,discrim,0.2911688711579633
delay_2,glm,2-122,logistic,39.82083388960052
delay_2,nnet,2-122,small,12.686031170762394
delay_2,nnet,2-122,large,15.82309180002602
delay_2,nnet,2-122,difference,29.585307853193243
delay_2,nnet,2-122,ratio,61.94982347252186
delay_2,nnet,2-122,log_ratio,0
delay_2,nnet,2-122,discrim,100
delay_2,nnet,2-122,logistic,2.6787697117269262
delay_2,rpart,2-123,difference,100
delay_2,rpart,2-123,large,16.632572399334315
delay_2,rpart,2-123,logistic,100
delay_2,rpart,2-123,ratio,11.916291329072738
delay_2,rpart,2-123,small,13.915334371970298
delay_2,rpart,2-123,log_ratio,0
delay_2,rpart,2-123,discrim,0
delay_2,c5.0,2-123,difference,100
delay_2,c5.0,2-123,small,0
delay_2,c5.0,2-123,large,0
delay_2,c5.0,2-123,ratio,0
delay_2,c5.0,2-123,log_ratio,0
delay_2,c5.0,2-123,discrim,0
delay_2,c5.0,2-123,logistic,0
delay_2,naive_bayes,2-123,small,0
delay_2,naive_bayes,2-123,large,40.55555555555555
delay_2,naive_bayes,2-123,difference,100
delay_2,naive_bayes,2-123,ratio,32.22222222222223
delay_2,naive_bayes,2-123,log_ratio,32.22222222222223
delay_2,naive_bayes,2-123,discrim,32.22222222222223
delay_2,naive_bayes,2-123,logistic,100
delay_2,knn,2-123,small,0
delay_2,knn,2-123,large,40.55555555555555
delay_2,knn,2-123,difference,100
delay_2,knn,2-123,ratio,32.22222222222223
delay_2,knn,2-123,log_ratio,32.22222222222223
delay_2,knn,2-123,discrim,32.22222222222223
delay_2,knn,2-123,logistic,100
delay_2,rf,2-123,small,1.6212788205347783
delay_2,rf,2-123,large,17.40660502183662
delay_2,rf,2-123,difference,96.43985562905694
delay_2,rf,2-123,ratio,0
delay_2,rf,2-123,log_ratio,7.090832485066506
delay_2,rf,2-123,discrim,5.264521973197685
delay_2,rf,2-123,logistic,100
delay_2,glm,2-123,small,82.57316978431184
delay_2,glm,2-123,large,100
delay_2,glm,2-123,ratio,58.886514847824024
delay_2,glm,2-123,log_ratio,89.09993241208191
delay_2,glm,2-123,discrim,50.170980266397926
delay_2,glm,2-123,logistic,0
delay_2,nnet,2-123,small,26.924545002748484
delay_2,nnet,2-123,large,43.68797298517968
delay_2,nnet,2-123,difference,49.794657007507034
delay_2,nnet,2-123,ratio,55.16552596449278
delay_2,nnet,2-123,log_ratio,0
delay_2,nnet,2-123,discrim,100
delay_2,nnet,2-123,logistic,16.40799452872844
delay_2,rpart,2-125,difference,100
delay_2,rpart,2-125,large,26.41812954439623
delay_2,rpart,2-125,log_ratio,17.3222030345079
delay_2,rpart,2-125,logistic,100
delay_2,rpart,2-125,ratio,17.3222030345079
delay_2,rpart,2-125,small,0
delay_2,rpart,2-125,discrim,0
delay_2,c5.0,2-125,logistic,100
delay_2,c5.0,2-125,small,54.76
delay_2,c5.0,2-125,large,0
delay_2,c5.0,2-125,difference,0
delay_2,c5.0,2-125,ratio,0
delay_2,c5.0,2-125,log_ratio,0
delay_2,c5.0,2-125,discrim,0
delay_2,naive_bayes,2-125,small,0
delay_2,naive_bayes,2-125,large,43.24324324324325
delay_2,naive_bayes,2-125,difference,100
delay_2,naive_bayes,2-125,ratio,33.445945945945965
delay_2,naive_bayes,2-125,log_ratio,33.445945945945965
delay_2,naive_bayes,2-125,discrim,33.445945945945965
delay_2,naive_bayes,2-125,logistic,100
delay_2,knn,2-125,small,0
delay_2,knn,2-125,large,43.24324324324325
delay_2,knn,2-125,difference,100
delay_2,knn,2-125,ratio,33.445945945945965
delay_2,knn,2-125,log_ratio,33.445945945945965
delay_2,knn,2-125,discrim,33.445945945945965
delay_2,knn,2-125,logistic,100
delay_2,rf,2-125,small,0
delay_2,rf,2-125,large,2.173012550894917
delay_2,rf,2-125,difference,100
delay_2,rf,2-125,ratio,11.720624591675774
delay_2,rf,2-125,log_ratio,13.643846983243197
delay_2,rf,2-125,discrim,10.65369735404521
delay_2,rf,2-125,logistic,98.63107500214541
delay_2,glm,2-125,small,41.94777772127634
delay_2,glm,2-125,large,0
delay_2,glm,2-125,ratio,83.56873279201024
delay_2,glm,2-125,log_ratio,3.6310770949725937
delay_2,glm,2-125,discrim,100
delay_2,glm,2-125,logistic,44.43610711702641
delay_2,nnet,2-125,small,15.42427975798397
delay_2,nnet,2-125,large,8.420898114793141
delay_2,nnet,2-125,difference,39.9266266713218
delay_2,nnet,2-125,ratio,31.27016221670716
delay_2,nnet,2-125,log_ratio,0
delay_2,nnet,2-125,discrim,100
delay_2,nnet,2-125,logistic,10.944485588918942
delay_2,rpart,2-127,difference,100
delay_2,rpart,2-127,large,29.889195691057303
delay_2,rpart,2-127,logistic,100
delay_2,rpart,2-127,ratio,2.4003822830210924
delay_2,rpart,2-127,small,17.545654919054098
delay_2,rpart,2-127,log_ratio,0
delay_2,rpart,2-127,discrim,0
delay_2,c5.0,2-127,difference,100
delay_2,c5.0,2-127,small,0
delay_2,c5.0,2-127,large,0
delay_2,c5.0,2-127,ratio,0
delay_2,c5.0,2-127,log_ratio,0
delay_2,c5.0,2-127,discrim,0
delay_2,c5.0,2-127,logistic,0
delay_2,naive_bayes,2-127,small,15.315315315315301
delay_2,naive_bayes,2-127,large,50.450450450450454
delay_2,naive_bayes,2-127,difference,100
delay_2,naive_bayes,2-127,ratio,0
delay_2,naive_bayes,2-127,log_ratio,0
delay_2,naive_bayes,2-127,discrim,0
delay_2,naive_bayes,2-127,logistic,100
delay_2,knn,2-127,small,15.315315315315301
delay_2,knn,2-127,large,50.450450450450454
delay_2,knn,2-127,difference,100
delay_2,knn,2-127,ratio,0
delay_2,knn,2-127,log_ratio,0
delay_2,knn,2-127,discrim,0
delay_2,knn,2-127,logistic,100
delay_2,rf,2-127,small,14.969426266001124
delay_2,rf,2-127,large,24.54416553579949
delay_2,rf,2-127,difference,100
delay_2,rf,2-127,ratio,9.170436904145625
delay_2,rf,2-127,log_ratio,6.846571067962031
delay_2,rf,2-127,discrim,0
delay_2,rf,2-127,logistic,97.37258087832673
delay_2,glm,2-127,small,0
delay_2,glm,2-127,large,42.61443174650654
delay_2,glm,2-127,ratio,97.63748906067916
delay_2,glm,2-127,log_ratio,58.61352797802645
delay_2,glm,2-127,discrim,100
delay_2,glm,2-127,logistic,38.27738863343721
delay_2,nnet,2-127,small,25.573497902432358
delay_2,nnet,2-127,large,13.625945253269977
delay_2,nnet,2-127,difference,43.21881770550847
delay_2,nnet,2-127,ratio,58.17677218863929
delay_2,nnet,2-127,log_ratio,5.567256283211946
delay_2,nnet,2-127,discrim,100
delay_2,nnet,2-127,logistic,0
delay_2,rpart,2-128,difference,100
delay_2,rpart,2-128,discrim,55.46633375379763
delay_2,rpart,2-128,log_ratio,55.46633375379763
delay_2,rpart,2-128,logistic,100
delay_2,rpart,2-128,ratio,55.46633375379763
delay_2,rpart,2-128,small,0
delay_2,rpart,2-128,large,0
delay_2,c5.0,2-128,difference,100
delay_2,c5.0,2-128,ratio,100
delay_2,c5.0,2-128,discrim,100
delay_2,c5.0,2-128,logistic,95.24
delay_2,c5.0,2-128,large,88.1
delay_2,c5.0,2-128,log_ratio,76.19
delay_2,c5.0,2-128,small,0
delay_2,naive_bayes,2-128,small,28.617363344051437
delay_2,naive_bayes,2-128,large,0
delay_2,naive_bayes,2-128,difference,100
delay_2,naive_bayes,2-128,ratio,80.38585209003217
delay_2,naive_bayes,2-128,log_ratio,80.38585209003217
delay_2,naive_bayes,2-128,discrim,80.38585209003217
delay_2,naive_bayes,2-128,logistic,100
delay_2,knn,2-128,small,28.617363344051437
delay_2,knn,2-128,large,0
delay_2,knn,2-128,difference,100
delay_2,knn,2-128,ratio,80.38585209003217
delay_2,knn,2-128,log_ratio,80.38585209003217
delay_2,knn,2-128,discrim,80.38585209003217
delay_2,knn,2-128,logistic,100
delay_2,rf,2-128,small,39.985122492034236
